%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1649348785224376709,185040,1649348785194078749,world,0.00569207547233,0.0397994332016,0.37000861764,-0.0132080549374,-0.0207228641957,-0.0078243073076,0.999667406082
1649348785229470360,185041,1649348785199076883,world,0.00546971987933,0.0400160253048,0.370432585478,-0.00794432684779,-0.0248626209795,-0.00609424710274,0.999640762806
1649348785244023885,185042,1649348785210091027,world,0.00554642407224,0.0399802662432,0.370314151049,-0.0111503377557,-0.0244622193277,-0.0038265150506,0.999631345272
1649348785247524712,185043,1649348785215541464,world,0.00555452331901,0.0399491079152,0.370570808649,-0.00879598129541,-0.021306194365,-0.00746922474355,0.999706506729
1649348785247555771,185044,1649348785217359891,world,0.00560846086591,0.0397997163236,0.370132237673,-0.0141765912995,-0.0203329008073,-0.00342418020591,0.999686896801
1649348785253467706,185045,1649348785222766513,world,0.00562351662666,0.0397843196988,0.370244443417,-0.0106392456219,-0.0233650542796,-0.00188058242202,0.999668598175
1649348785260424107,185046,1649348785229474689,world,0.00571832899004,0.0397962704301,0.369867086411,-0.0139566594735,-0.0190824251622,-0.00792359467596,0.999689102173
1649348785264692838,185047,1649348785234507172,world,0.00564864138141,0.0397322028875,0.369952857494,-0.0127307744697,-0.0184903014451,-0.00690549938008,0.999724149704
1649348785277803089,185048,1649348785247600244,world,0.00565706333145,0.0395603515208,0.370054602623,-0.0132350893691,-0.0201846044511,-0.00362515612505,0.999702095985
1649348785281613685,185049,1649348785247672829,world,0.00525885168463,0.0398831106722,0.370279610157,-0.00915648043156,-0.0162486899644,-0.000102827332739,0.999826073647
1649348785285847169,185050,1649348785252522732,world,0.00552784837782,0.0398499295115,0.370015412569,-0.00875881034881,-0.0210410878062,-0.00406818697229,0.999732017517
1649348785300504693,185051,1649348785264098565,world,0.00579592585564,0.0399082936347,0.370084524155,-0.0139534547925,-0.0200994368643,-0.0004755090049,0.999700546265
1649348785300559781,185052,1649348785264542492,world,0.00545051833615,0.0397898070514,0.370262563229,-0.0110208326951,-0.0165765359998,-0.000872409844305,0.999801456928
1649348785304483323,185053,1649348785273558817,world,0.00524653075263,0.0398976877332,0.370277345181,-0.00893137603998,-0.0160799343139,-7.24565543351e-05,0.999830842018
1649348785307807466,185054,1649348785276432923,world,0.00557388365269,0.0397731363773,0.370137870312,-0.0141587639228,-0.0158246960491,-0.00445094984025,0.999764621258
1649348785312998170,185055,1649348785282142334,world,0.00570708885789,0.0398563705385,0.369977504015,-0.0130972461775,-0.0207805708051,-0.00320986029692,0.999693095684
1649348785319566326,185056,1649348785288182940,world,0.00555130280554,0.0399696826935,0.370164364576,-0.00809061061591,-0.0232294425368,-0.0042708995752,0.999688327312
1649348785325037174,185057,1649348785294884168,world,0.00556151662022,0.0400267094374,0.370470374823,-0.00906105339527,-0.0247429981828,-0.00641606329009,0.999632239342
1649348785330111826,185058,1649348785299950135,world,0.00546825677156,0.0399120338261,0.370259672403,-0.0102327754721,-0.0231786426157,-0.00499789044261,0.999666512012
1649348785341470643,185059,1649348785306770179,world,0.00564699620008,0.0399531312287,0.37046918273,-0.00776566565037,-0.0218850318342,-0.00548773398623,0.999715328217
1649348785348869450,185060,1649348785313577896,world,0.00570236286148,0.0398355983198,0.369937807322,-0.0126843554899,-0.0205310843885,-0.00363069656305,0.99970215559
1649348785354763426,185061,1649348785324222198,world,0.00568542350084,0.0394952632487,0.370142519474,-0.0151428729296,-0.0165122486651,-0.00320233847015,0.999743938446
1649348785357241378,185062,1649348785324309877,world,0.00575584266335,0.0395865887403,0.37010461092,-0.0134757040069,-0.0210276152939,-0.00163039728068,0.999686777592
1649348785360812057,185063,1649348785329900902,world,0.0055770999752,0.0399545766413,0.370212167501,-0.00910656619817,-0.0237926226109,-0.00292306439951,0.999671220779
1649348785365953915,185064,1649348785335545898,world,0.0054833739996,0.0399244837463,0.370235830545,-0.0106712458655,-0.0230625122786,-0.00469153560698,0.99966609478
1649348785371924685,185065,1649348785341791859,world,0.00565470149741,0.0398563370109,0.370394587517,-0.00874536111951,-0.0189854670316,-0.00538727454841,0.999767065048
1649348785386270329,185066,1649348785356062237,world,0.00532781239599,0.0398548431695,0.370324403048,-0.00943284574896,-0.0158410891891,0.00179070292506,0.999828517437
1649348785394114104,185067,1649348785356164867,world,0.00527011416852,0.0399253293872,0.370241463184,-0.00952890794724,-0.0169420689344,-0.00015069633082,0.999811053276
1649348785394127005,185068,1649348785362842844,world,0.00568217039108,0.039826285094,0.36982780695,-0.0116229848936,-0.018125122413,-0.0067898593843,0.999745190144
1649348785398170490,185069,1649348785365316846,world,0.00557276047766,0.0396433211863,0.370033055544,-0.0134452152997,-0.0176710262895,-0.00576969794929,0.999736845493
1649348785402126509,185070,1649348785371371263,world,0.00561101920903,0.040011651814,0.370123744011,-0.0093831922859,-0.022435484454,-0.0056813377887,0.999688148499
1649348785407191545,185071,1649348785376762783,world,0.00542999478057,0.0398029126227,0.37006187439,-0.0105910804123,-0.0221373345703,-0.00421161390841,0.999690055847
